p n nt time
256 25001 100 1.762787
256 25001 100 1.764098
256 25001 100 1.764103
256 50001 100 6.836933
256 50001 100 6.838116
256 50001 100 6.839710
256 50001 100 6.839862
256 50001 100 6.840045
256 50001 100 6.841173
256 50001 100 6.841377
256 50001 100 6.843309
256 50001 100 6.844755
256 50001 100 6.845728
256 50001 100 6.845634
256 50001 100 6.847127
256 50001 100 6.847247
256 50001 100 6.847416
256 50001 100 6.847450
256 50001 100 6.847821
256 50001 100 6.847795
256 50001 100 6.848088
256 50001 100 6.848261
256 50001 100 6.848607
256 50001 100 6.848734
256 50001 100 6.848908
256 50001 100 6.849515
256 50001 100 6.849651
256 50001 100 6.849647
256 50001 100 6.849865
256 50001 100 6.849997
256 50001 100 6.850174
256 50001 100 6.850631
256 50001 100 6.851375
256 50001 100 6.851329
256 50001 100 6.851710
256 50001 100 6.851864
256 50001 100 6.852370
256 50001 100 6.852556
256 50001 100 6.852685
256 50001 100 6.853303
256 50001 100 6.853049
256 50001 100 6.853267
256 50001 100 6.853110
256 50001 100 6.853261
256 50001 100 6.853278
256 50001 100 6.853475
256 50001 100 6.853230
256 50001 100 6.853348
256 50001 100 6.853467
256 50001 100 6.853532
256 50001 100 6.853422
256 50001 100 6.853593
256 50001 100 6.853817
256 50001 100 6.853509
256 50001 100 6.853518
256 50001 100 6.853876
256 50001 100 6.853943
256 50001 100 6.854018
256 50001 100 6.854016
256 50001 100 6.854169
256 50001 100 6.854473
256 50001 100 6.855407
256 50001 100 6.855481
256 50001 100 6.855726
256 50001 100 6.856784
256 50001 100 6.857013
256 50001 100 6.857144
256 50001 100 6.858189
256 50001 100 6.858662
256 50001 100 6.858698
256 50001 100 6.858586
256 50001 100 6.858669
256 50001 100 6.858638
256 50001 100 6.858837
256 50001 100 6.858805
256 50001 100 6.859149
256 50001 100 6.858888
256 50001 100 6.859197
256 50001 100 6.858929
256 50001 100 6.858936
256 50001 100 6.858844
256 50001 100 6.859006
256 50001 100 6.858938
256 50001 100 6.859083
256 50001 100 6.859099
256 50001 100 6.859149
256 50001 100 6.859071
256 50001 100 6.859493
256 50001 100 6.859540
256 50001 100 6.859645
256 50001 100 6.859608
256 50001 100 6.859584
256 50001 100 6.859728
256 50001 100 6.859758
256 50001 100 6.859631
256 50001 100 6.859651
256 50001 100 6.859678
256 50001 100 6.859768
256 50001 100 6.859793
256 50001 100 6.859708
256 50001 100 6.859847
256 50001 100 6.859717
256 50001 100 6.859754
256 50001 100 6.861718
256 50001 100 6.866162
256 50001 100 6.869917
256 50001 100 6.870570
256 50001 100 6.871369
256 50001 100 6.871633
256 50001 100 6.875271
256 50001 100 6.880255
256 50001 100 6.888211
256 50001 100 6.889151
256 50001 100 6.892318
256 50001 100 6.893716
256 50001 100 6.893931
256 50001 100 6.896934
256 50001 100 6.897972
256 50001 100 6.898602
256 50001 100 6.899120
256 50001 100 6.899904
256 50001 100 6.900908
256 50001 100 6.902770
256 50001 100 6.903893
256 50001 100 6.904881
256 50001 100 6.905035
256 50001 100 6.905534
256 50001 100 6.905528
256 50001 100 6.905541
256 50001 100 6.906774
256 50001 100 6.908239
256 50001 100 6.908840
256 50001 100 6.908765
256 50001 100 6.911221
256 50001 100 6.912717
256 50001 100 6.913241
256 50001 100 6.913257
256 50001 100 6.913507
256 50001 100 6.914654
256 50001 100 6.916191
256 50001 100 6.916345
